mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,Emotion
-660.7536,50.527252,-1.5252743,5.1019583,-6.627503,-2.8155465,-16.398533,-0.20837899,-20.002794,-8.251977,-4.1845818,-6.454858,-6.3224907,0.0,0.0,-6.2577055e-09,-1.0012329e-08,0.0,-1.0012329e-08,-2.0024657e-08,7.509247e-09,0.0,-5.0061644e-09,0.0,-1.0012329e-08,-5.0061644e-09,2.0024657e-08,-5.0061644e-09,2.5030822e-09,7.509247e-09,-3.7546233e-09,-1.2515411e-09,-3.7546233e-09,2.5030822e-09,0.0,-1.0012329e-08,-1.8773116e-09,-1.0950985e-09,-7.509247e-09,7
-652.23206,73.9432,-15.467615,7.758908,-4.5746355,9.456285,-13.659976,-3.6176639,-12.371978,-13.677827,-5.8118324,-2.452422,-2.7243257,-0.0067388285,-0.00951626,-0.009474519,-0.009405318,-0.009309328,-0.009187248,-0.009040159,-0.0088692205,-0.0086758705,-0.008461641,-0.008228255,-0.007977496,-0.0077113197,-0.0068847095,-0.009715746,-0.009654463,-0.0095530385,-0.009412609,-0.009234687,-0.00902118,-0.008774369,-0.008496904,-0.008191602,-0.007861685,-0.007510436,-0.0071413754,6
-674.5639,81.61818,9.067935,11.468932,7.4649124,16.632612,1.2770182,10.918544,2.91125,-4.3672113,-1.034745,3.5789263,4.2650104,-0.0046938383,-0.002322205,0.005759144,0.009621128,0.006992204,0.00063121284,-0.0052148052,-0.0056238826,0.0010655558,0.00889351,0.0100712385,0.004817308,-6.809941e-05,-0.0012676342,-0.00054303056,0.0018153543,0.0024277926,-0.00039548957,-0.00566005,-0.010372423,-0.011795876,-0.009644425,-0.006383417,-0.005102412,-0.0067937803,-0.009607655,4
-627.02423,58.187607,-12.347539,8.112261,-17.44057,1.1624888,-13.494015,0.3296887,-11.916007,-10.926136,-8.0925455,-4.0172668,-4.649932,-7.865355e-08,1.9663387e-08,0.0,2.4579234e-09,3.6868852e-09,0.0,9.831694e-09,0.0,-9.831694e-09,4.915847e-09,0.0,9.831694e-09,-4.915847e-09,0.0,9.831694e-09,-4.915847e-09,-1.2289617e-09,1.8434426e-09,-7.988251e-09,-6.1448087e-09,6.1448087e-09,0.0,-1.8434426e-09,-3.0724043e-09,-1.2289617e-09,-5.5303278e-09,7
-794.22125,74.54238,7.3679824,13.488933,0.5221622,7.951059,-8.496205,-2.6967633,-7.7378955,0.16208042,-2.2721136,-0.8297338,-5.093087,0.0152819855,0.018269088,0.011603782,0.00698359,0.0054282756,0.0045317677,0.0026392564,0.00027467363,-0.0006565906,0.0010497615,0.003657287,0.0039346726,0.0014935953,0.012510693,0.015943404,0.010678115,0.0034927665,-0.002149776,-0.0045868494,-0.00496271,-0.0043045217,-0.002915106,-0.0018297578,-0.0018229424,-0.0021095765,-0.0018208936,2
-561.4789,49.805183,-2.501582,10.244508,-3.1280825,0.5268428,-11.563505,9.673529,-4.850127,-7.737531,-1.1859022,-3.9766917,-2.9467506,-0.0095745735,-0.0135261975,-0.0134828305,-0.013410837,-0.0133105675,-0.013182574,-0.013027498,-0.012846164,-0.0126395,-0.012408576,-0.012154574,-0.011878788,-0.011582589,-0.0012789776,-0.0018080793,-0.0018063649,-0.0018035038,-0.0017995365,-0.0017944637,-0.0017883044,-0.0017811268,-0.0017729182,-0.0017637308,-0.0017536242,-0.0017426239,-0.0017307684,5
-482.02472,34.039433,-20.277782,3.9088163,-9.05944,-3.3034253,-17.429838,1.1765709,-14.612227,-11.188015,-2.12021,-4.4569407,-4.4139786,-1.6451524e-07,-2.0564405e-08,2.0564405e-08,1.0282203e-08,1.5423304e-08,0.0,2.0564405e-08,-1.2852753e-09,0.0,0.0,-6.4263767e-10,0.0,0.0,1.7993855e-08,7.711652e-09,4.498464e-09,2.5705507e-09,-8.35429e-09,3.855826e-09,-5.1411013e-09,7.711652e-09,2.5705507e-09,-1.2852753e-09,-2.5705507e-09,-6.4263767e-10,-4.418134e-09,5
-653.49365,66.31913,-9.256027,12.512739,-3.0836148,10.494075,-12.706516,0.7084307,-11.810453,-8.59806,-1.0949825,0.33283368,-6.489191,0.07478927,0.08913951,0.055969335,0.026429782,0.012675041,0.013515478,0.01734361,0.022107853,0.021631971,0.016760675,0.011057904,0.0062000565,0.0047628633,0.0067314194,0.0108734295,0.011839369,0.011006792,0.007602709,0.0036349045,0.0016540003,-0.0007033378,-0.0020050665,-0.0022051653,-0.0006566211,0.002235325,0.004181496,6
-627.142,72.70094,-7.2421527,10.100849,3.7904735,9.188874,-7.8113704,1.0858817,-6.871725,-7.3620815,0.12516277,2.758931,-3.3356607,0.028044611,0.03784258,0.033120703,0.0272821,0.022185825,0.018807555,0.01687007,0.015237067,0.012779026,0.009160191,0.0050847903,0.0018965376,0.0008029605,0.0042812154,0.0059036054,0.0055141556,0.005025225,0.0045439824,0.004079305,0.0035757923,0.0030129335,0.0024730936,0.0021074729,0.0020216429,0.002179878,0.0024156384,6
-639.91644,70.57908,5.922826,20.558065,1.0892568,12.009436,-2.980862,6.7947874,0.8228893,1.3618058,-1.8898878,0.3544428,2.8168118,-0.008890759,-0.012534482,-0.012418668,-0.012228386,-0.011967614,-0.011641626,-0.0112567805,-0.010820262,-0.010339729,-0.009823022,-0.009278063,-0.008712454,-0.008133458,-0.0031767446,-0.0044983486,-0.004514993,-0.004541059,-0.0045741666,-0.004611195,-0.0046485825,-0.00468241,-0.0047087707,-0.0047238865,-0.0047244984,-0.004707725,-0.0046714526,5
-705.90454,65.77486,4.1573353,11.793639,0.9175698,6.346231,-13.679384,-8.766049,-12.428852,-7.6545644,-7.8793106,-1.260076,-7.6472588,-0.15583667,-0.1996939,-0.1451896,-0.076084755,-0.014187574,0.026153913,0.043063737,0.043857176,0.036789786,0.025485717,0.010476058,-0.0056820554,-0.016965492,0.0061969464,0.005135177,-0.0029430194,-0.009684623,-0.011392925,-0.00879879,-0.0050221765,-0.0022766755,-0.0008655725,-0.0004383215,-0.00095691445,-0.0021760298,-0.0030263797,4
-730.6052,72.47817,4.732794,16.066399,5.4180026,14.147329,-7.8109827,-3.7614639,-7.506582,-4.5151877,-4.2815046,-3.3697228,-0.4345665,0.014473316,0.019458327,0.016684355,0.0127933305,0.008544911,0.00456596,0.0012567653,-0.0011714392,-0.0026318943,-0.0031500347,-0.0028984963,-0.0022067912,-0.0014776879,0.0053234487,0.006898852,0.0051942538,0.0028949215,0.00058998755,-0.001219816,-0.0022418373,-0.0024089841,-0.0018395303,-0.00079055375,0.00039128578,0.0013510939,0.0018398963,6
-641.06,62.890648,7.0510845,19.772276,0.8453602,9.315581,-4.5078783,4.035014,-2.5505266,-4.446703,-5.327971,-4.735833,-3.588647,0.012254523,0.01728927,0.017166285,0.016964095,0.016686829,0.016340097,0.015930807,0.015466915,0.014957343,0.014411611,0.013839496,0.013250952,0.0126556195,0.006510633,0.009165174,0.009039436,0.008833292,0.008551778,0.008201654,0.0077912146,0.0073299487,0.0068282257,0.0062969853,0.005747293,0.0051900204,0.0046355245,4
-736.1413,79.55315,2.7606544,12.804364,2.101406,14.148901,-5.3521495,3.8470852,-8.641519,-2.6809673,-9.557947,-3.721396,3.2567985,0.008095653,0.011410153,0.011294601,0.011103849,0.010840809,0.010509324,0.010114315,0.009661537,0.009157536,0.008609553,0.008025303,0.0074129277,0.0067807795,0.0063687083,0.008974297,0.008877667,0.008718228,0.008498471,0.008221764,0.007892301,0.0075150887,0.007095766,0.0066405265,0.0061560622,0.0056493576,0.0051275664,7
-794.6016,86.64174,8.419631,14.093408,10.845595,16.639053,-7.069125,5.2430434,-2.8145614,1.4373724,-1.0511131,-3.063606,-3.0606961,0.046063684,0.08017731,0.06998668,0.030655231,0.018189557,0.010058995,-0.00845645,-0.0007601937,0.015364055,0.015877716,0.020307994,0.010502531,-0.0068108696,-0.0005010923,-0.023281515,-0.023522029,0.0017829337,0.0043828506,0.00548431,0.00016813488,-0.011311943,-0.014745378,6.0110957e-05,0.007957535,0.00093461527,0.0078400485,7
-747.2424,79.65849,5.014458,17.317484,11.989089,16.038479,-5.332533,8.111385,-3.1454298,-2.9887435,4.071288,-1.6737396,-0.795912,0.023928324,0.029809032,0.017871572,0.0041042664,-0.0014300401,-0.00065769546,-0.0031440998,-0.0056557436,-0.0013160979,0.0018359546,-0.0020963734,-0.003448541,0.0012826591,0.03778362,0.0458793,0.029440414,0.014866607,0.0061493055,0.00084677956,-0.0033838756,-0.0059193866,-0.0049631116,-0.0017291242,-0.0004967417,-0.00260409,-0.005375131,3
-598.5452,67.02335,-5.698605,11.822062,3.995423,10.479655,-9.242743,-2.7594795,-2.1434731,-6.6316814,-10.550388,-0.13021068,-1.5569556,0.002717909,0.003844544,0.0038465038,0.0038497422,0.003854175,0.003859719,0.0038662376,0.0038736626,0.0038817427,0.0038903127,0.003899218,0.0039081927,0.0039170156,-0.0021398198,-0.0030228752,-0.0030129873,-0.0029965376,-0.0029736299,-0.002944355,-0.0029088845,-0.002867375,-0.002820032,-0.0027670877,-0.0027087836,-0.0026454323,-0.0025773102,8
-793.8866,85.3421,20.105074,20.952,11.922843,16.598492,-5.2300277,15.365494,-6.0799875,-0.121294945,-0.24855815,-0.75958556,1.9219902,-0.052687626,-0.04715285,-0.034707204,-0.018293355,-0.01295324,-0.021053702,-0.012411376,-0.018244714,-0.020316413,-0.017710805,-0.014993916,-0.015434815,-0.024570914,-0.05096448,-0.040432863,-0.030560365,-0.031376783,-0.025879854,-0.022441458,-0.018299112,-0.017337305,-0.013674322,-0.021492846,-0.023687975,-0.019306412,-0.017263822,2
-616.8067,78.82855,-7.681367,6.293658,-1.044695,14.431408,-6.58144,0.32381234,-9.385346,-9.644215,-10.411985,-3.893342,-0.243487,0.025656749,0.027056161,0.0058793616,-0.009194859,-0.0029861806,0.015295395,0.018005837,-0.0062032016,-0.034999724,-0.038620573,-0.016175121,0.0068484456,0.012969025,0.005092974,0.007870318,0.00786664,0.0038863698,-0.0036253897,-0.009141096,-0.00718593,0.0005231971,0.0051382165,0.0007700218,-0.0070732003,-0.007841737,-0.000118196345,6
-604.05927,51.476562,-17.77649,4.9019313,-13.225753,5.0164137,-12.185589,-4.244899,-8.368894,-11.283435,-8.924825,-0.5756033,-1.6860739,-4.0049315e-08,-2.0024657e-08,4.380394e-09,1.126387e-08,-7.509247e-09,7.509247e-09,0.0,-5.0061644e-09,-1.0012329e-08,-5.0061644e-09,0.0,-1.2515411e-09,1.0012329e-08,1.5018493e-08,1.2515411e-08,-6.2577055e-09,-1.0012329e-08,3.7546233e-09,-1.2515411e-09,0.0,1.2515411e-09,8.760788e-09,0.0,-5.0061644e-09,-2.5030822e-09,1.0950985e-09,6
-590.13214,59.498505,-8.936388,1.4243273,-6.7842903,7.791655,-10.731492,-8.411661,-10.799422,-8.477039,-10.451926,-2.2173078,-3.4764404,0.02621015,0.030798277,0.020760128,0.013621221,0.0063166074,-0.0016970957,-0.010818675,-0.016943367,-0.017295754,-0.016927252,-0.01435494,-0.008391775,-0.0045016375,0.0028078754,0.0037431058,0.003081493,0.0020502608,0.0007507081,-0.0006872304,-0.0021170627,-0.0033909262,-0.0043763327,-0.0049729277,-0.005126052,-0.004835032,-0.00415381,3
-603.43134,63.927452,7.431358,20.872461,-8.672142,6.8780093,-4.3649774,1.640916,-15.056742,-5.905061,-3.2022774,-5.3759904,-7.2640157,7.553856e-08,0.0,9.44232e-09,-1.888464e-08,9.44232e-09,1.416348e-08,0.0,-4.72116e-09,0.0,4.72116e-09,0.0,-3.54087e-09,-9.44232e-09,-2.596638e-08,-1.888464e-08,3.54087e-09,9.44232e-09,-7.08174e-09,-5.90145e-09,4.72116e-09,-1.18029e-09,-2.36058e-09,1.770435e-09,-1.18029e-09,1.770435e-09,-4.131015e-09,7
-781.3441,81.94459,3.0957732,14.566198,3.6145012,11.9835005,-7.2016726,4.6851673,-5.1265903,-5.37793,-5.2716327,0.23504543,-4.282727,0.05963195,0.062069565,0.017307239,-0.008582508,-0.008964816,0.0016180297,0.010130139,0.007711164,0.003087421,0.0013469219,-0.00017257733,-0.0074429675,-0.014938843,-0.009538488,-0.008208938,-0.0034145636,-0.0065802927,-0.010018831,-0.0104253115,-0.00981189,-0.009079272,-0.0064629135,-0.0038398053,-0.0030315667,-0.0010843412,-0.0008631379,1
-699.4265,86.09684,5.2176576,11.341347,7.6864305,17.873081,-0.10242611,12.822347,1.5045372,-6.515089,-2.705947,3.8983822,6.2060122,0.028191939,0.03813275,0.03396528,0.02959582,0.026610585,0.024908807,0.023289908,0.020896865,0.01803501,0.015703565,0.01451525,0.014140215,0.013688207,0.005889478,0.007858699,0.006437628,0.004216982,0.0017554475,-0.00017168859,-0.0011777463,-0.0016490325,-0.0023799124,-0.0037358566,-0.0052243834,-0.0059947935,-0.005781101,4
-619.2838,56.669155,6.2403502,15.084002,1.185584,12.703401,-0.07285086,2.9857264,-3.6766691,-0.61941487,-2.0363135,3.3738372,-0.50115836,-0.0130725475,-0.015320043,-0.009118349,-0.005963782,-0.0077720806,-0.010362822,-0.008667955,-0.0027858585,0.0022122392,0.002253772,-0.0011887887,-0.003174338,-0.0011830399,0.010844358,0.015024432,0.01411489,0.012677503,0.010834986,0.00880081,0.0068666064,0.0052675405,0.0040275017,0.002989344,0.002052326,0.001346012,0.0010817057,7
-737.62177,50.138615,-4.4491515,10.202282,1.20668,4.1057043,-12.40253,-2.630463,-18.16868,-3.4765189,-1.355997,-5.689692,-6.139865,0.0015767114,0.0021058032,0.0017767969,0.0013228422,0.0007900402,0.00019976373,-0.000385386,-0.0008583266,-0.0011545554,-0.0013133901,-0.001417098,-0.001485012,-0.001468638,-0.0036724869,-0.0046835574,-0.0034332804,-0.002018913,-0.0008214282,0.00015115949,0.0009909156,0.0015732698,0.0016240206,0.0010874247,0.0003151188,-0.00019417712,-0.00022174974,6
-440.24933,56.34818,-21.59601,5.4880757,-8.426879,-0.51921797,-10.023447,-2.4849567,-15.464649,-8.678156,-11.27253,-7.808719,-5.1014614,-0.013708852,-0.03358594,-0.034951128,-0.0138352,-0.01822889,-0.027934395,-0.015368858,-0.0053480477,-0.00015345107,0.006181332,0.0046172454,0.0058230427,0.012661537,0.032171942,0.017596293,-0.017362533,-0.020158097,-0.016722733,-0.011885918,-0.0071784426,-0.017799053,-0.027426355,-0.023327798,-0.015960073,-0.008830522,-0.009092221,5
-635.7014,74.68657,-2.2366514,14.123472,7.4273186,14.252422,-10.593378,0.15923928,0.5432042,2.0914254,-2.3658962,-1.1873088,1.9996854,-0.0050773723,-0.007176317,-0.0071640518,-0.0071438365,-0.007115622,-0.007079505,-0.0070354934,-0.0069837645,-0.0069244015,-0.0068575647,-0.006783418,-0.0067021325,-0.006613908,-0.0042949985,-0.0060713673,-0.0060633393,-0.006049972,-0.006031278,-0.0060073114,-0.00597811,-0.0059437365,-0.0059042517,-0.005859723,-0.005810223,-0.0057558874,-0.0056967875,5
-753.55634,60.163612,-0.33995122,13.297839,-8.19357,1.9469829,-9.017064,-3.3327465,-7.268048,-8.52901,-7.3362055,-3.826528,-5.87539,0.010056161,0.01294511,0.009557052,0.005145032,0.00092570804,-0.0022132173,-0.00393971,-0.0044887494,-0.004472533,-0.0044942107,-0.0047492348,-0.0049361186,-0.0045869066,-0.003170152,-0.003843723,-0.0023492228,-0.0009399347,-0.0003671911,-0.00069821137,-0.0013747603,-0.0016934841,-0.0013055608,-0.0004072281,0.00045699798,0.0008107115,0.0005769429,4
-791.7127,79.21004,21.243546,29.035973,9.241371,18.343117,-1.6414449,15.300677,-5.034028,-0.81933737,1.6421806,-0.0334798,1.5739018,-0.05252768,-0.026121458,0.009116775,0.012506956,0.00829139,0.0032169244,0.008017956,-0.02273822,-0.02520634,-0.02217277,-0.022448884,-0.0035543386,-0.007824493,0.028785896,0.03325788,-0.010816835,-0.021044942,-0.009504854,-0.0090377135,-0.006886821,-0.0027999775,-0.009795592,-0.010263582,0.0008293116,0.009055154,0.0061263177,2
-512.8259,43.08295,-15.498643,3.083377,3.2054882,1.0942234,-10.107148,3.9206321,-4.904864,-7.6407413,-0.6534467,-0.041086476,-1.5278728,0.032439265,0.04402341,0.039131578,0.03280861,0.026739595,0.021980945,0.018810196,0.017011384,0.016191695,0.015897382,0.015638584,0.0150312055,0.014027339,0.016626649,0.02199956,0.018042732,0.013047381,0.008459326,0.005136777,0.003228808,0.0024483216,0.00237111,0.0025473898,0.0025258183,0.0019780823,0.0009013223,6
-828.55505,100.52422,24.77859,29.374836,22.250614,25.35047,6.92141,8.938725,5.3300753,5.3107886,8.119896,5.56128,2.7616935,-0.17444949,-0.036750723,-0.0028909806,-0.012718237,-0.024942279,-0.024077425,-0.020431979,-0.01502145,-0.009932188,-0.04600475,-0.03854387,-0.031802863,-0.03293444,0.19344287,0.09243957,-0.008459485,-0.0017488258,-0.013938849,-0.018791383,-0.019245915,-0.010540035,-0.015939476,-0.019704323,-0.00490223,0.006378149,0.009566568,1
-760.686,64.89245,-0.061622474,5.837162,-4.0151796,-0.24034107,-9.418319,-3.9207878,-10.289811,-7.611282,-4.091443,-5.915218,-6.098072,0.0010179381,0.0013424032,0.0010833098,0.00074272463,0.00041177394,0.00015267787,-2.1582344e-05,-0.00013912078,-0.0002408966,-0.00035061027,-0.00046070953,-0.00054094667,-0.0005618774,-0.0022613874,-0.0030479636,-0.0026339802,-0.002050439,-0.0014132123,-0.0008171228,-0.0003062233,0.00013018586,0.00053524296,0.0009472068,0.0013664877,0.0017434837,0.0019948336,1
-658.36743,71.82678,10.689519,10.151374,1.260009,12.310954,-7.3163333,1.3809776,-7.614972,-3.0890055,-2.9999971,-1.2557722,-3.052776,0.0023891644,0.004408928,0.004458228,0.0060298257,0.0075087035,0.009197785,0.011522078,0.012798417,0.014708428,0.015132877,0.015902037,0.015468791,0.015249694,0.0049337666,0.0071184756,0.0075067263,0.008052111,0.008640695,0.009169019,0.009562842,0.0097756125,0.009772876,0.009519055,0.008978429,0.008133152,0.00700595,1
-742.01807,68.438446,4.6252823,16.40923,0.7952529,12.253768,-2.6002164,6.79264,-5.496942,-7.9893465,-2.434824,-2.0400312,-5.0312986,0.047065984,0.052839134,0.023533832,0.00080226816,-0.0057579745,-0.0026091596,0.0009592927,0.0009898763,-0.002654459,-0.008783688,-0.013820345,-0.014546208,-0.0121556055,-0.020965887,-0.024873225,-0.0147488415,-0.0071943514,-0.0056220526,-0.007918071,-0.010336339,-0.009264479,-0.0037805957,0.0025177132,0.0042453147,-0.00017983046,-0.005944131,4
-761.3499,77.77079,6.8011923,18.834795,-1.2769531,15.063624,-7.6288357,4.9590535,-6.153955,-6.655282,-0.079171486,0.47038454,-5.6083903,0.15093851,0.14687751,0.07968771,0.050113343,0.038291734,0.060041804,0.04786147,0.046297997,0.048763596,0.03851602,0.020665688,-0.01291895,-0.016139803,0.0038511623,0.0033984524,0.008200633,0.012501169,0.009708726,0.008846381,-0.0019717375,-0.011154962,-0.014681168,-0.012643466,0.0069814003,0.013091762,0.00548484,1
-719.52435,78.67823,1.8939562,11.865955,-0.4793123,10.360108,-6.998401,1.4543389,-10.712394,-8.194584,0.25976107,0.10519608,-4.8817544,0.029315304,0.03565865,0.02155438,0.0060996376,-0.004959339,-0.010005629,-0.0111526,-0.011186518,-0.011599052,-0.012242077,-0.012934851,-0.014942901,-0.018608645,-0.023607252,-0.026979404,-0.013586356,-0.0024783472,0.0021993718,0.0016082785,-0.0012365801,-0.0046570227,-0.007063052,-0.008300362,-0.008853682,-0.0080134915,-0.0064746304,7
-698.7746,65.61183,-2.5873535,13.370167,0.09760179,8.916646,-2.411335,-2.2123249,-5.0136323,-0.5663144,-3.2060678,-1.3705106,1.9059852,-0.002177347,-0.003074326,-0.0030602496,-0.0030367975,-0.0030041998,-0.0029625979,-0.0029123072,-0.0028536334,-0.0027869297,-0.002712624,-0.002631176,-0.0025430683,-0.0024488415,-0.005706956,-0.008066257,-0.008052555,-0.008029764,-0.007997886,-0.007957,-0.00790715,-0.007848474,-0.0077809803,-0.0077048517,-0.0076201805,-0.0075271213,-0.0074258302,8
-763.5431,72.70253,6.8011413,11.845972,5.1804433,18.563408,-4.0225816,3.722262,-4.646317,-2.275354,-5.058647,-0.7725083,2.1942189,0.009378253,0.013225472,0.013110136,0.012911311,0.012620578,0.01222891,0.011729102,0.011117922,0.010398011,0.009579116,0.008678257,0.007719121,0.006730469,0.0061274897,0.008599831,0.0084065795,0.008098304,0.0076939664,0.007217048,0.0066930167,0.0061465367,0.0055992305,0.0050677443,0.004562735,0.0040887566,0.0036449796,2
-741.2711,72.16553,-15.328316,1.1322316,-3.869412,-2.6820357,-15.321504,-7.4261594,-9.374974,-7.6847796,-4.320016,-2.066368,-6.0507827,0.003974101,0.0046586553,0.0032403143,0.0030710152,0.003168774,0.0021962298,0.0013330721,0.0020926325,0.0033622684,0.0033295045,0.0025579433,0.0025850383,0.0030966797,0.003635363,0.003866724,0.0013677741,-0.00033557354,-0.0010605223,-0.001583811,-0.0016648291,-0.0008626396,-0.00027857698,-0.001325145,-0.003257507,-0.0039192513,-0.0026672452,7
-767.02515,72.61723,11.55285,13.170256,5.456691,17.452328,-4.0128984,5.3352222,0.2597336,0.040213887,-2.2416265,-1.2480139,1.967255,0.0032002435,0.0035457897,0.004246515,0.0039799367,0.0036789018,0.0043855696,0.00336452,0.004304311,0.0035699324,0.0037482467,0.0040148287,0.003194627,0.0041511264,-0.0037194137,-0.0035924888,-0.0047579077,-0.0043846993,-0.003778036,-0.005077967,-0.0033297546,-0.004858314,-0.0038133357,-0.0038717976,-0.0045921,-0.003063593,-0.0046884604,2
-697.29675,67.2976,-4.194262,10.575031,0.3928814,8.644584,-8.360151,1.7326827,-7.454631,-7.4740148,-2.061098,-2.097343,-6.3855076,0.011344714,0.014373823,0.010485103,0.0068576084,0.0054228855,0.006183222,0.0073599312,0.0067959647,0.0034865465,-0.0017688947,-0.006888217,-0.009803019,-0.009753936,0.004341465,0.0054453933,0.0035852054,0.0013071757,-0.00022114105,-0.00011411284,0.0013802778,0.0028895375,0.0030462735,0.0016693267,-0.00026988745,-0.0018173514,-0.0029500576,8
-608.9076,62.433926,-5.939227,11.352754,2.8516848,11.09263,-8.355303,-1.6932285,-2.406121,-9.562675,-8.923154,1.4772409,-0.7349968,0.0075471373,0.004402906,-8.4186424e-05,0.005963106,0.0057328544,-0.0014344906,0.0015924772,0.007988962,0.0033718224,1.43489615e-05,0.00656716,0.0075492174,0.0009595868,-0.004107892,-0.0017532452,0.0011348902,-0.0029638004,-0.0031004555,0.0016367792,-2.1506316e-05,-0.004344254,-0.0015746198,0.0010103731,-0.0030426327,-0.0041932766,2.2838e-05,8
-655.58997,60.97016,-20.52693,-0.08687,-4.6841536,-1.4428675,-14.939035,0.81222975,-14.864459,-10.648056,-5.1250167,-5.8484135,-7.4991565,0.004884771,0.0067055034,0.006119101,0.005207392,0.004054021,0.0027528293,0.001395761,6.6332635e-05,-0.0011626526,-0.0022299506,-0.0030890685,-0.0037128937,-0.004098377,0.0017976073,0.0025241643,0.0024656446,0.0023552186,0.00217958,0.0019288495,0.0016000106,0.0011971265,0.00072951877,0.00020978476,-0.0003465382,-0.00091941375,-0.0014823624,6
-703.93066,99.90266,3.8466,20.339396,11.270427,17.15754,0.00872509,8.346621,0.4131359,0.33797556,1.333202,0.41458702,-0.8498896,-0.037029408,0.016200265,0.079600036,0.03616797,0.014033674,0.03485247,0.019884508,0.015758453,0.037827916,0.019326778,0.0031621482,0.032742172,0.03441945,-0.032770075,-0.021374106,0.00059006177,-0.014035245,-0.017289402,-0.007095407,-0.009147002,-0.0034062455,0.0095071085,0.0017727951,-0.00955423,-0.0003400053,0.0051831203,2
-851.0432,78.372986,13.402896,25.186476,10.302361,18.623487,3.9112563,6.0609636,-0.6784581,-1.6108271,3.1139169,2.7791014,-1.9329176,0.29071155,0.16255994,0.0862311,0.06290593,0.033554196,0.042237915,0.046511434,0.041313007,0.018918809,0.009371889,0.00427583,-0.021296259,-0.025794763,-0.037330836,-0.0065321503,0.010274672,-0.0043324563,-0.006523387,-0.016472822,-0.017076086,0.0013206869,0.003591349,4.588344e-05,-0.0032713113,-0.004539616,-0.0063776397,1
-733.0323,83.23718,3.9895337,18.750706,10.093054,15.611091,-5.6349893,9.1333475,-1.2230943,-5.4004745,-4.485595,-0.0023247725,0.028071677,0.009340843,0.012982402,0.012326143,0.011314827,0.010053635,0.008658534,0.0072351624,0.005863286,0.004589972,0.0034319793,0.0023852414,0.0014373299,0.0005783253,0.006209892,0.008604533,0.008097361,0.007331335,0.006406768,0.00543222,0.0045039696,0.0036909846,0.00302865,0.002521252,0.0021504331,0.0018864878,0.001698302,4
-574.25183,74.91196,-24.673288,0.21039581,-1.5555391,5.9744782,-8.654071,-4.1628585,-19.797735,-6.545858,-11.288005,-8.109555,5.8344474,0.018026829,0.024633745,0.023429295,0.023756102,0.02492424,0.024813047,0.023340454,0.022588104,0.023395294,0.024002016,0.02294082,0.021426396,0.021353295,-0.00091136247,-0.0012195992,-0.0011295378,-0.0011815196,-0.0013200206,-0.0013613217,-0.0012902314,-0.0012835045,-0.0014231516,-0.0015642121,-0.0015691327,-0.0015280476,-0.0016101999,6
-706.0206,79.23878,0.75946677,18.608242,1.9927382,14.664576,-1.5150731,-4.2311535,-11.299883,-0.8613783,-3.0197463,-6.241075,-0.5163005,-0.026606416,0.017210577,0.03067022,0.025312161,0.005396999,-0.0108754225,0.041471716,0.03118127,0.050291907,0.028505249,0.0054262453,0.028288102,0.02375383,0.0012201756,0.006782093,0.01140472,0.0066921846,0.005878448,0.011972768,0.010410593,0.0018296392,-0.0007720953,0.002755796,-0.0015169999,-0.007378472,-0.0005276888,1
-661.4936,71.93858,-16.600218,3.6582778,-3.0831864,1.3694144,-21.062117,-4.553574,-9.360793,-12.365302,-3.3124716,-1.039058,-4.1540437,-0.0029909401,-0.004239515,-0.004268204,-0.0043145316,-0.0043762643,-0.004450508,-0.004533713,-0.0046218704,-0.004710793,-0.0047960575,-0.0048735,-0.004939122,-0.0049894517,0.00074990175,0.0010866605,0.0011640716,0.0012893425,0.001457024,0.0016598474,0.0018890889,0.0021349743,0.0023871686,0.0026352329,0.0028690628,0.0030793997,0.0032582667,5
-582.9692,62.027042,-0.9579068,2.8807573,0.76070106,7.6057534,-12.021911,-2.5874717,-10.663575,-10.52708,-5.1924524,-0.32633016,-5.268046,-6.3578285e-05,-8.495375e-05,-6.993749e-05,-4.5346118e-05,-1.1825014e-05,2.9826986e-05,7.8442456e-05,0.00013292246,0.00019171047,0.00025336497,0.00031623896,0.00037870737,0.00043910672,-0.0015096144,-0.0021397506,-0.0021540544,-0.002177494,-0.0022093537,-0.0022486893,-0.0022943458,-0.0023449475,-0.0023989568,-0.0024546064,-0.0025101604,-0.002563672,-0.0026132015,3
-674.44324,80.084404,6.1535864,23.74399,1.6727824,10.26307,1.1330576,5.8121924,-6.4580803,-1.2572981,-4.987033,0.21106716,7.405492,-0.02086934,-0.0336116,-0.042174023,-0.044918805,-0.03396746,-0.014650771,-0.0010183728,-0.0013565008,-0.010642082,-0.015976239,-0.008877533,0.005175747,0.011095021,-0.0024465858,-0.003645106,-0.004036505,-0.003180726,-5.1581672e-05,0.002895374,0.0031706905,0.0017769627,0.00045478155,0.00059718743,0.004201047,0.010212805,0.013257905,3
